,Date,Price,Open,High,Low,Vol.,Change %,direction
1080,2016-10-05,48.23,49.02,49.15,47.62,6070.0,-0.008,-1
1081,2016-10-04,48.62,49.4,49.6,48.5,6130.0,-0.0060999999999999995,-1
1082,2016-10-03,48.92,49.27,49.8,48.7,7070.0,-0.002,-1
1083,2016-09-30,49.02,52.12,52.12,49.02,9590.0,-0.057699999999999994,-1
1084,2016-09-29,52.02,51.6,52.27,50.83,5760.0,0.0062,1
1085,2016-09-28,51.7,52.3,52.45,51.5,5280.0,0.0,0
1086,2016-09-27,51.7,53.3,53.85,51.5,9320.0,-0.0254,-1
1087,2016-09-26,53.05,53.83,54.25,52.95,9510.0,-0.0176,-1
1088,2016-09-23,54.0,54.23,54.98,53.77,9380.0,-0.0037,-1
1089,2016-09-22,54.2,54.38,55.02,53.7,7280.0,-0.004,-1
1090,2016-09-21,54.42,55.55,55.6,54.02,10030.0,-0.0203,-1
1091,2016-09-20,55.55,55.05,55.7,54.67,11740.0,0.0115,1
1092,2016-09-19,54.92,55.73,56.45,54.73,13570.0,-0.0101,-1
1093,2016-09-16,55.48,55.3,55.7,54.65,13620.0,0.006,1
1094,2016-09-15,55.15,55.25,55.98,54.55,18290.0,0.0042,1
1095,2016-09-14,54.92,57.23,57.6,54.7,27840.0,-0.0322,-1
1096,2016-09-13,56.75,59.55,59.55,56.58,34370.0,-0.0449,-1
1097,2016-09-12,59.42,59.92,61.98,59.1,36650.0,0.0032,1
1098,2016-09-09,59.23,61.2,61.6,59.1,23420.0,-0.028999999999999998,-1
1099,2016-09-08,61.0,61.5,62.05,60.88,23200.0,0.002,1
1100,2016-09-07,60.88,59.2,61.02,59.2,17760.0,0.0333,1
1101,2016-09-06,58.92,60.12,60.17,58.5,20260.0,-0.0301,-1
1102,2016-09-02,60.75,63.33,63.67,60.52,17900.0,-0.0407,-1
1103,2016-09-01,63.33,62.75,63.85,62.17,17480.0,0.0076,1
1104,2016-08-31,62.85,62.1,62.9,61.62,15620.0,0.0129,1
1105,2016-08-30,62.05,61.38,62.3,61.05,11340.0,0.0109,1
1106,2016-08-29,61.38,61.42,61.95,60.83,11260.0,0.0008,1
1107,2016-08-26,61.33,59.33,61.7,59.33,16600.0,0.044800000000000006,1
1108,2016-08-25,58.7,60.2,60.23,58.38,14870.0,-0.027000000000000003,-1
1109,2016-08-24,60.33,60.73,60.8,59.92,9530.0,-0.0031,-1
1110,2016-08-23,60.52,61.12,61.85,60.15,11260.0,-0.0103,-1
1111,2016-08-22,61.15,62.2,63.02,60.9,13760.0,-0.0124,-1
1112,2016-08-19,61.92,60.52,62.4,60.27,13700.0,0.020099999999999996,1
1113,2016-08-18,60.7,60.7,61.65,60.05,12090.0,-0.0049,-1
1114,2016-08-17,61.0,59.85,61.05,59.27,12490.0,0.0192,1
1115,2016-08-16,59.85,62.9,63.25,59.62,21050.0,-0.0424,-1
1116,2016-08-15,62.5,60.62,62.8,60.42,20530.0,0.0417,1
1117,2016-08-12,60.0,58.58,60.33,57.85,14040.0,-0.10710000000000001,-1
1118,2016-08-11,67.2,67.4,67.67,67.15,4130.0,0.0012,1
1119,2016-08-10,67.12,67.22,67.35,66.83,2060.0,0.003,1
1120,2016-08-09,66.92,67.28,67.55,66.85,2660.0,-0.0027,-1
1121,2016-08-08,67.1,67.6,67.7,66.95,3160.0,-0.0052,-1
1122,2016-08-05,67.45,67.75,68.1,67.35,4570.0,-0.0037,-1
1123,2016-08-04,67.7,68.42,68.42,67.6,3810.0,-0.0095,-1
1124,2016-08-03,68.35,68.88,69.1,68.3,3840.0,-0.0083,-1
1125,2016-08-02,68.92,68.7,69.22,68.67,4400.0,0.0039000000000000003,1
1126,2016-08-01,68.65,69.65,69.65,68.6,7340.0,-0.0046,-1
1127,2016-07-29,68.97,69.2,70.15,68.7,6550.0,0.0017000000000000001,1
1128,2016-07-28,68.85,71.72,71.78,68.78,12270.0,-0.0393,-1
1129,2016-07-27,71.67,74.45,74.58,71.6,11660.0,-0.0393,-1
1130,2016-07-26,74.6,75.72,75.92,74.47,7920.0,-0.0141,-1
1131,2016-07-25,75.67,75.9,75.92,74.83,5630.0,0.0052,1
1132,2016-07-22,75.28,74.6,75.42,73.83,9180.0,0.0111,1
1133,2016-07-21,74.45,76.2,76.2,74.15,10730.0,-0.023,-1
1134,2016-07-20,76.2,77.45,78.15,76.12,13940.0,-0.0149,-1
1135,2016-07-19,77.35,78.28,78.28,77.28,9350.0,-0.0062,-1
1136,2016-07-18,77.83,78.25,78.58,77.3,12690.0,-0.0012,-1
1137,2016-07-15,77.92,78.5,78.6,77.78,12830.0,-0.0296,-1
1138,2016-07-14,80.3,80.28,80.6,80.15,1920.0,0.0016,1
1139,2016-07-13,80.17,80.08,80.25,80.08,1580.0,0.0028000000000000004,1
1140,2016-07-12,79.95,80.08,80.17,79.85,2110.0,0.0040999999999999995,1
1141,2016-07-11,79.62,80.55,80.55,79.58,2970.0,-0.0054,-1
1142,2016-07-08,80.05,81.25,81.25,80.0,3600.0,-0.0123,-1
1143,2016-07-07,81.05,81.58,81.7,80.88,3730.0,-0.006500000000000001,-1
1144,2016-07-06,81.58,82.15,82.35,81.5,7850.0,-0.005699999999999999,-1
1145,2016-07-05,82.05,82.75,83.65,81.95,4810.0,-0.0075,-1
1146,2016-07-01,82.67,82.88,82.88,82.1,5830.0,-0.0022,-1
1147,2016-06-30,82.85,83.22,83.3,82.62,3710.0,-0.003,-1
1148,2016-06-29,83.1,83.53,83.55,82.85,4010.0,-0.0006,-1
1149,2016-06-28,83.15,83.6,83.72,82.78,5220.0,0.0,0
1150,2016-06-27,83.15,83.3,83.75,83.03,5940.0,-0.010700000000000001,-1
1151,2016-06-24,84.05,83.97,84.47,83.67,4670.0,-0.0027,-1
1152,2016-06-23,84.28,84.7,84.7,83.62,7330.0,-0.0022,-1
1153,2016-06-22,84.47,86.7,86.9,84.38,11080.0,-0.020099999999999996,-1
1154,2016-06-21,86.2,86.5,86.83,86.05,4570.0,-0.0025,-1
1155,2016-06-20,86.42,86.12,86.55,85.42,5380.0,0.0029,1
1156,2016-06-17,86.17,87.03,87.3,86.08,9940.0,-0.0105,-1
1157,2016-06-16,87.08,86.88,87.45,86.25,8400.0,0.0029,1
1158,2016-06-15,86.83,88.67,88.83,86.78,12960.0,-0.014199999999999999,-1
1159,2016-06-14,88.08,85.97,88.9,85.92,15290.0,0.0764,1
1160,2016-06-13,81.83,82.25,82.25,81.6,3280.0,-0.0055000000000000005,-1
1161,2016-06-10,82.28,82.7,82.7,82.05,1720.0,-0.004699999999999999,-1
1162,2016-06-09,82.67,82.62,82.9,82.4,3760.0,0.0076,1
1163,2016-06-08,82.05,82.25,82.35,81.85,2090.0,0.0024,1
1164,2016-06-07,81.85,82.42,82.55,81.6,5650.0,-0.0049,-1
1165,2016-06-06,82.25,82.33,82.95,82.15,4470.0,-0.0006,-1
1166,2016-06-03,82.3,82.0,82.58,81.5,6870.0,0.0033,1
1167,2016-06-02,82.03,81.28,82.12,80.92,6130.0,0.0108,1
1168,2016-06-01,81.15,80.8,81.25,80.03,7740.0,0.0070999999999999995,1
1169,2016-05-31,80.58,80.75,81.38,80.35,5850.0,0.0006,1
1170,2016-05-27,80.53,80.42,80.58,79.95,3860.0,-0.0002,-1
1171,2016-05-26,80.55,80.7,81.0,79.97,9150.0,0.004699999999999999,1
1172,2016-05-25,80.17,79.92,80.45,79.6,7820.0,0.0063,1
1173,2016-05-24,79.67,79.38,79.75,78.9,8720.0,0.0075,1
1174,2016-05-23,79.08,79.8,79.85,78.62,10770.0,-0.0096,-1
1175,2016-05-20,79.85,80.25,80.35,79.7,10730.0,-0.0070999999999999995,-1
1176,2016-05-19,80.42,81.15,81.22,80.12,12750.0,-0.0098,-1
1177,2016-05-18,81.22,82.7,82.75,81.0,13000.0,-0.018500000000000003,-1
1178,2016-05-17,82.75,83.22,83.28,82.3,11790.0,-0.0034000000000000002,-1
1179,2016-05-16,83.03,82.15,83.15,81.58,12510.0,0.0132,1
1180,2016-05-13,81.95,83.3,83.4,81.33,15260.0,0.0654,1
1181,2016-05-12,76.92,77.05,77.17,76.9,350.0,0.0005,1
1182,2016-05-11,76.88,76.83,76.97,76.6,290.0,0.0023,1
1183,2016-05-10,76.7,76.4,76.88,76.3,200.0,0.0079,1
1184,2016-05-09,76.1,77.22,77.22,75.97,330.0,-0.0091,-1
1185,2016-05-06,76.8,77.47,77.47,76.5,230.0,-0.0101,-1
1186,2016-05-05,77.58,77.85,78.0,77.53,210.0,0.0026,1
1187,2016-05-04,77.38,78.47,78.47,77.33,240.0,-0.0139,-1
1188,2016-05-03,78.47,78.33,78.58,77.8,270.0,0.0006,1
1189,2016-05-02,78.42,77.9,78.53,77.58,480.0,0.0067,1
1190,2016-04-29,77.9,77.25,77.97,76.55,330.0,0.0074,1
1191,2016-04-28,77.33,76.97,77.7,76.92,340.0,0.0102,1
1192,2016-04-27,76.55,75.25,76.65,75.25,350.0,0.023700000000000002,1
1193,2016-04-26,74.78,74.92,75.25,73.95,250.0,-0.0019,-1
1194,2016-04-25,74.92,75.67,75.67,73.45,430.0,-0.0103,-1
1195,2016-04-22,75.7,77.12,77.92,75.17,330.0,-0.0173,-1
1196,2016-04-21,77.03,77.12,77.38,76.17,350.0,-0.0025,-1
1197,2016-04-20,77.22,76.65,77.5,76.65,320.0,0.0134,1
1198,2016-04-19,76.2,75.03,76.62,75.0,400.0,0.018000000000000002,1
1199,2016-04-18,74.85,74.5,75.0,73.85,270.0,0.006,1
1200,2016-04-15,74.4,73.42,74.45,73.33,370.0,0.013300000000000001,1
1201,2016-04-14,73.42,74.5,74.5,73.17,550.0,0.1036,1
1202,2016-04-13,66.53,66.75,66.78,66.4,2870.0,-0.0011,-1
1203,2016-04-12,66.6,66.55,66.83,66.38,2200.0,0.0038,1
1204,2016-04-11,66.35,66.88,66.92,66.33,2560.0,-0.0072,-1
1205,2016-04-08,66.83,67.15,67.2,66.78,4390.0,-0.0043,-1
1206,2016-04-07,67.12,67.62,67.8,67.05,5260.0,-0.005600000000000001,-1
1207,2016-04-06,67.5,67.45,67.8,67.25,3620.0,0.0018,1
1208,2016-04-05,67.38,67.8,68.12,67.28,5050.0,-0.0043,-1
1209,2016-04-04,67.67,68.12,68.15,67.6,2810.0,-0.0019,-1
1210,2016-04-01,67.8,68.5,68.65,67.25,6510.0,-0.008,-1
1211,2016-03-31,68.35,69.28,69.53,67.95,5740.0,-0.0083,-1
1212,2016-03-30,68.92,70.35,70.65,68.83,8560.0,-0.0189,-1
1213,2016-03-29,70.25,70.2,70.4,69.83,5780.0,0.004699999999999999,1
1214,2016-03-28,69.92,69.75,71.67,69.33,7440.0,0.0043,1
1215,2016-03-24,69.62,70.22,70.22,69.28,9290.0,-0.0007000000000000001,-1
1216,2016-03-23,69.67,70.0,70.15,69.4,8530.0,-0.0068000000000000005,-1
1217,2016-03-22,70.15,69.33,70.2,69.28,7470.0,0.0115,1
1218,2016-03-21,69.35,70.95,70.95,69.25,12350.0,-0.0294,-1
1219,2016-03-18,71.45,71.1,71.62,70.78,6490.0,0.0021,1
1220,2016-03-17,71.3,71.38,71.75,70.62,9240.0,0.0,0
1221,2016-03-16,71.3,70.6,71.92,69.97,11990.0,0.008199999999999999,1
1222,2016-03-15,70.72,70.88,71.2,70.38,9230.0,-0.0008,-1
1223,2016-03-14,70.78,71.67,71.7,70.35,15330.0,-0.0146,-1
1224,2016-03-11,71.83,72.5,72.7,71.62,18700.0,-0.004699999999999999,-1
1225,2016-03-10,72.17,71.8,72.88,71.75,21060.0,0.001,1
1226,2016-03-09,72.1,69.85,72.2,69.47,30420.0,0.0332,1
1227,2016-03-08,69.78,70.17,70.2,69.47,18360.0,-0.0039000000000000003,-1
1228,2016-03-07,70.05,70.85,70.95,69.28,23000.0,-0.0106,-1
1229,2016-03-04,70.8,70.72,71.38,70.45,16059.999999999998,0.0064,1
1230,2016-03-03,70.35,70.03,70.58,69.12,16850.0,0.0043,1
1231,2016-03-02,70.05,70.78,70.8,69.9,11920.0,-0.005,-1
1232,2016-03-01,70.4,70.25,70.47,69.72,10790.0,0.0060999999999999995,1
1233,2016-02-29,69.97,70.47,70.7,69.67,17970.0,-0.0124,-1
1234,2016-02-26,70.85,71.15,71.2,70.05,13940.0,-0.0038,-1
1235,2016-02-25,71.12,71.6,71.85,70.72,14020.0,-0.0049,-1
1236,2016-02-24,71.47,70.0,71.58,69.22,21630.0,0.0217,1
1237,2016-02-23,69.95,69.0,70.75,68.58,15980.0,0.0101,1
1238,2016-02-22,69.25,68.8,69.4,68.35,12490.0,0.0051,1
1239,2016-02-19,68.9,70.08,70.4,68.35,20850.0,-0.026600000000000002,-1
1240,2016-02-18,70.78,71.33,72.22,70.28,22570.0,-0.0052,-1
1241,2016-02-17,71.15,70.22,71.38,69.67,17510.0,0.0143,1
1242,2016-02-16,70.15,70.17,70.8,70.05,11750.0,-0.0033,-1
1243,2016-02-12,70.38,69.5,70.78,69.28,15870.0,0.07400000000000001,1
1244,2016-02-11,65.53,65.28,65.78,65.15,4010.0,0.0058,1
1245,2016-02-10,65.15,65.5,65.55,64.85,6590.0,0.0046,1
1246,2016-02-09,64.85,65.0,65.47,64.6,3890.0,-0.0028000000000000004,-1
1247,2016-02-08,65.03,65.28,65.75,64.8,4370.0,0.0034999999999999996,1
1248,2016-02-05,64.8,65.3,65.53,64.78,4680.0,-0.0049,-1
1249,2016-02-04,65.12,64.78,65.5,64.6,3700.0,0.0088,1
1250,2016-02-03,64.55,64.45,65.0,64.28,4460.0,0.0055000000000000005,1
1251,2016-02-02,64.2,65.22,65.33,64.12,4910.0,-0.0176,-1
1252,2016-02-01,65.35,66.1,66.1,65.03,3740.0,-0.0068000000000000005,-1
1253,2016-01-29,65.8,65.5,66.1,65.33,3690.0,0.0077,1
1254,2016-01-28,65.3,65.78,66.12,64.58,6510.0,-0.0012,-1
1255,2016-01-27,65.38,64.8,65.6,64.42,5660.0,0.0163,1
1256,2016-01-26,64.33,63.8,64.62,63.23,5870.0,0.0128,1
1257,2016-01-25,63.52,63.55,63.88,62.92,7200.0,0.0083,1
1258,2016-01-22,63.0,63.55,63.85,62.92,7130.0,-0.0118,-1
1259,2016-01-21,63.75,63.3,64.05,62.65,10780.0,0.0163,1
1260,2016-01-20,62.73,62.95,63.55,62.05,11050.0,-0.0019,-1
1261,2016-01-19,62.85,62.83,63.15,62.1,11420.0,0.0134,1
1262,2016-01-15,62.02,62.02,62.45,61.33,9970.0,-0.0053,-1
1263,2016-01-14,62.35,61.73,62.67,61.42,19110.0,0.0118,1
1264,2016-01-13,61.62,62.1,62.62,61.15,21540.0,-0.0045000000000000005,-1
1265,2016-01-12,61.9,60.17,62.05,60.12,28140.0,0.0369,1
1266,2016-01-11,59.7,59.62,59.92,58.88,18430.0,-0.0025,-1
1267,2016-01-08,59.85,59.6,60.95,59.3,22760.0,0.005,1
1268,2016-01-07,59.55,61.02,61.42,58.95,20980.0,-0.021,-1
1269,2016-01-06,60.83,60.88,61.5,60.65,14740.0,-0.0044,-1
1270,2016-01-05,61.1,59.45,61.48,59.45,21160.0,0.028300000000000002,1
1271,2016-01-04,59.42,59.88,60.02,58.08,13830.0,-0.0064,-1
1272,2015-12-31,59.8,59.85,60.08,59.25,11530.0,0.0005,1
1273,2015-12-30,59.77,59.15,59.9,58.98,10530.0,0.0105,1
1274,2015-12-29,59.15,59.02,59.48,58.62,9260.0,0.0005,1
1275,2015-12-28,59.12,58.55,59.65,58.4,8610.0,0.0141,1
1276,2015-12-24,58.3,58.6,59.35,58.2,5650.0,0.0092,1
1277,2015-12-23,57.77,57.38,59.17,56.77,9610.0,0.016200000000000003,1
1278,2015-12-22,56.85,56.6,57.5,56.6,8440.0,0.0070999999999999995,1
1279,2015-12-21,56.45,56.98,57.85,56.35,9620.0,-0.003,-1
1280,2015-12-18,56.62,56.1,58.3,56.1,12300.0,0.0152,1
1281,2015-12-17,55.77,57.4,57.4,54.95,20360.0,-0.0368,-1
1282,2015-12-16,57.9,59.2,59.25,57.35,11190.0,-0.0173,-1
1283,2015-12-15,58.92,59.75,60.12,58.38,15750.0,-0.02,-1
1284,2015-12-14,60.12,60.27,60.83,59.23,11150.0,0.0736,1
1285,2015-12-11,56.0,56.35,56.5,55.95,2520.0,-0.0040999999999999995,-1
1286,2015-12-10,56.23,56.25,56.65,56.17,2310.0,-0.0092,-1
1287,2015-12-09,56.75,55.7,56.85,55.55,4050.0,0.025699999999999997,1
1288,2015-12-08,55.33,55.48,56.6,55.0,7830.0,-0.0027,-1
1289,2015-12-07,55.48,56.73,56.73,54.73,7130.0,-0.0275,-1
1290,2015-12-04,57.05,58.4,58.4,56.75,7630.0,-0.0223,-1
1291,2015-12-03,58.35,59.35,59.75,58.0,7860.0,-0.0168,-1
1292,2015-12-02,59.35,59.7,59.8,58.9,6090.0,-0.01,-1
1293,2015-12-01,59.95,58.65,60.1,57.58,12440.0,0.0262,1
1294,2015-11-30,58.42,58.9,58.9,57.58,7230.0,-0.0053,-1
1295,2015-11-27,58.73,58.75,58.95,58.27,2530.0,-0.0012,-1
1296,2015-11-25,58.8,58.0,59.0,57.48,7310.0,0.0274,1
1297,2015-11-24,57.23,57.7,58.3,56.5,9150.0,-0.0038,-1
1298,2015-11-23,57.45,57.67,58.35,57.35,7570.0,0.0,0
1299,2015-11-20,57.45,55.9,57.8,55.83,12830.0,0.037000000000000005,1
1300,2015-11-19,55.4,54.6,55.98,54.2,9920.0,0.018799999999999997,1
1301,2015-11-18,54.38,54.5,55.8,54.15,12140.0,0.0039000000000000003,1
1302,2015-11-17,54.17,51.9,55.4,51.8,19060.0,0.0458,1
1303,2015-11-16,51.8,55.17,55.17,51.8,18390.0,-0.0547,-1
1304,2015-11-13,54.8,56.42,56.85,53.77,18870.0,-0.0232,-1
1305,2015-11-12,56.1,56.0,57.15,55.38,25210.0,-0.0012,-1
1306,2015-11-11,56.17,54.05,56.48,53.95,27720.0,0.0489,1
1307,2015-11-10,53.55,53.73,54.9,52.8,28100.0,-0.0034000000000000002,-1
1308,2015-11-09,53.73,55.02,55.05,53.1,22780.0,-0.0231,-1
1309,2015-11-06,55.0,55.4,56.0,53.92,25210.0,-0.0072,-1
1310,2015-11-05,55.4,57.7,58.58,54.88,25770.0,-0.0345,-1
1311,2015-11-04,57.38,57.62,58.5,57.15,16750.0,-0.0146,-1
1312,2015-11-03,58.23,58.3,59.08,57.17,21560.0,0.0,0
1313,2015-11-02,58.23,59.0,59.42,57.1,21580.0,-0.016399999999999998,-1
1314,2015-10-30,59.2,59.5,61.15,59.02,22130.0,-0.011399999999999999,-1
1315,2015-10-29,59.88,61.35,61.73,59.27,21610.0,-0.0248,-1
1316,2015-10-28,61.4,61.2,62.12,60.42,21090.0,0.0024,1
1317,2015-10-27,61.25,62.6,62.98,60.83,21560.0,-0.0255,-1
1318,2015-10-26,62.85,63.62,64.5,62.62,17710.0,-0.0118,-1
1319,2015-10-23,63.6,66.0,66.28,63.45,34240.0,-0.0429,-1
1320,2015-10-22,66.45,67.83,68.03,66.0,12460.0,-0.0087,-1
1321,2015-10-21,67.03,68.5,68.78,66.65,21700.0,-0.0121,-1
1322,2015-10-20,67.85,66.4,68.83,66.25,24100.0,0.0285,1
1323,2015-10-19,65.97,65.38,66.72,65.03,16290.0,0.0059,1
1324,2015-10-16,65.58,66.53,66.67,65.25,14340.0,-0.0187,-1
1325,2015-10-15,66.83,66.95,67.12,66.15,12640.0,0.0,0
1326,2015-10-14,66.83,67.6,68.08,66.4,15530.0,-0.10710000000000001,-1
1327,2015-10-13,74.85,74.35,74.97,74.3,4019.9999999999995,0.0074,1
1328,2015-10-12,74.3,74.28,74.42,74.12,2350.0,0.0064,1
1329,2015-10-09,73.83,74.33,74.38,73.78,3280.0,-0.0023,-1
1330,2015-10-08,74.0,74.15,74.28,73.62,3840.0,0.0023,1
1331,2015-10-07,73.83,73.92,74.35,73.62,5420.0,0.0031,1
1332,2015-10-06,73.6,73.25,73.92,73.25,4660.0,0.008199999999999999,1
1333,2015-10-05,73.0,73.62,73.62,72.67,3140.0,-0.0048,-1
1334,2015-10-02,73.35,72.38,74.3,72.33,5220.0,0.0101,1
1335,2015-10-01,72.62,73.55,73.6,72.0,7540.0,-0.0124,-1
1336,2015-09-30,73.53,73.28,74.5,72.65,7130.0,0.0038,1
1337,2015-09-29,73.25,71.5,73.4,71.45,7260.0,0.0256,1
1338,2015-09-28,71.42,72.33,72.5,71.15,5560.0,-0.0064,-1
1339,2015-09-25,71.88,71.2,72.35,71.15,5460.0,0.0032,1
1340,2015-09-24,71.65,70.55,71.75,70.05,7410.0,0.015600000000000001,1
1341,2015-09-23,70.55,71.45,71.9,70.3,8320.0,-0.0063,-1
1342,2015-09-22,71.0,71.72,71.85,70.75,9610.0,-0.0087,-1
1343,2015-09-21,71.62,71.12,72.15,71.05,8340.0,0.008,1
1344,2015-09-18,71.05,70.42,71.33,70.1,12930.0,0.0067,1
1345,2015-09-17,70.58,68.75,71.25,68.6,20570.0,0.0341,1
1346,2015-09-16,68.25,69.55,69.92,67.55,20040.0,-0.0163,-1
1347,2015-09-15,69.38,66.95,69.78,66.78,21170.0,0.0382,1
1348,2015-09-14,66.83,67.4,67.78,66.35,16950.0,-0.0074,-1
1349,2015-09-11,67.33,68.55,68.62,67.1,21900.0,-0.0178,-1
1350,2015-09-10,68.55,69.15,69.33,68.42,15870.0,-0.0054,-1
1351,2015-09-09,68.92,69.08,69.38,68.3,22010.0,0.002,1
1352,2015-09-08,68.78,69.5,69.5,68.67,18190.0,-0.0054,-1
1353,2015-09-04,69.15,69.5,69.9,68.95,12740.0,-0.0043,-1
1354,2015-09-03,69.45,69.7,69.9,68.92,13060.0,-0.004699999999999999,-1
1355,2015-09-02,69.78,68.3,69.97,68.08,21030.0,0.026600000000000002,1
1356,2015-09-01,67.97,68.3,68.75,67.05,18040.0,-0.0009,-1
1357,2015-08-31,68.03,66.67,68.58,66.4,14910.0,0.0242,1
1358,2015-08-28,66.42,66.78,67.05,66.0,14030.0,-0.009399999999999999,-1
1359,2015-08-27,67.05,67.08,67.3,66.62,10240.0,0.0007000000000000001,1
1360,2015-08-26,67.0,67.53,67.83,66.55,14980.0,-0.0074,-1
1361,2015-08-25,67.5,66.72,67.85,66.15,22900.0,0.0254,1
1362,2015-08-24,65.83,61.7,65.83,61.6,21020.0,0.04769999999999999,1
1363,2015-08-21,62.83,64.25,64.97,62.62,16800.0,-0.0297,-1
1364,2015-08-20,64.75,65.3,65.55,64.15,12230.0,-0.0189,-1
1365,2015-08-19,66.0,66.12,66.17,64.3,17700.0,-0.0018,-1
1366,2015-08-18,66.12,66.22,66.47,65.25,10020.0,-0.0024,-1
1367,2015-08-17,66.28,65.85,66.78,65.62,11530.0,0.014199999999999999,1
1368,2015-08-14,65.35,65.6,66.0,64.83,13590.0,-0.16879999999999998,-1
1369,2015-08-13,78.62,78.47,78.9,78.28,2610.0,0.009899999999999999,1
1370,2015-08-12,77.85,77.58,78.42,77.3,3370.0,0.0147,1
1371,2015-08-11,76.72,77.08,77.88,76.53,5530.0,0.0009,1
1372,2015-08-10,76.65,77.85,78.0,76.2,7010.0,-0.0088,-1
1373,2015-08-07,77.33,77.97,78.8,77.28,5490.0,-0.0096,-1
1374,2015-08-06,78.08,79.92,80.0,77.92,8690.0,-0.026699999999999998,-1
1375,2015-08-05,80.22,80.72,80.8,79.05,9430.0,-0.014499999999999999,-1
1376,2015-08-04,81.4,80.6,81.58,80.12,7200.0,0.015,1
1377,2015-08-03,80.2,79.05,80.75,78.75,9530.0,0.0217,1
1378,2015-07-31,78.5,79.6,79.72,77.92,11220.0,-0.0147,-1
1379,2015-07-30,79.67,80.5,81.03,79.35,7220.0,-0.0023,-1
1380,2015-07-29,79.85,79.7,81.38,79.58,13810.0,0.0048,1
1381,2015-07-28,79.47,77.47,79.78,76.88,10920.0,0.025,1
1382,2015-07-27,77.53,77.33,78.0,76.9,10250.0,-0.0018,-1
1383,2015-07-24,77.67,78.33,78.78,77.53,7900.0,-0.0078000000000000005,-1
1384,2015-07-23,78.28,78.0,78.83,77.75,9890.0,-0.0032,-1
1385,2015-07-22,78.53,76.5,78.78,76.5,22340.0,0.0349,1
1386,2015-07-21,75.88,75.1,76.4,74.8,15550.0,0.0131,1
1387,2015-07-20,74.9,75.8,76.08,74.58,12470.0,-0.0102,-1
1388,2015-07-17,75.67,76.12,76.22,75.35,11280.0,-0.0043,-1
1389,2015-07-16,76.0,75.47,76.4,75.03,16070.0,0.009300000000000001,1
1390,2015-07-15,75.3,75.9,76.4,74.92,15870.0,-0.057800000000000004,-1
1391,2015-07-14,79.92,79.58,80.15,79.5,1860.0,0.0106,1
1392,2015-07-13,79.08,79.25,79.42,79.0,2480.0,0.0014000000000000002,1
1393,2015-07-10,78.97,79.2,79.4,78.9,2140.0,0.0032,1
1394,2015-07-09,78.72,79.7,79.88,78.53,5160.0,-0.0098,-1
1395,2015-07-08,79.5,79.58,79.95,79.1,6080.0,0.0032,1
1396,2015-07-07,79.25,79.28,80.17,78.85,6480.0,0.0067,1
1397,2015-07-06,78.72,79.25,79.38,78.38,5670.0,-0.0008,-1
1398,2015-07-02,78.78,77.55,79.15,77.33,5860.0,0.0218,1
1399,2015-07-01,77.1,75.85,77.78,75.85,6500.0,0.0118,1
1400,2015-06-30,76.2,75.12,76.75,74.55,8700.0,0.0263,1
1401,2015-06-29,74.25,75.47,75.6,73.8,9030.0,-0.0159,-1
1402,2015-06-26,75.45,74.9,75.8,74.5,5960.0,0.010700000000000001,1
1403,2015-06-25,74.65,75.17,75.25,74.12,5320.0,-0.0009,-1
1404,2015-06-24,74.72,74.2,75.17,74.2,6640.0,0.005,1
1405,2015-06-23,74.35,74.7,75.45,73.97,8150.0,0.0018,1
1406,2015-06-22,74.22,75.3,75.3,73.15,11010.0,-0.0202,-1
1407,2015-06-19,75.75,77.28,77.45,75.45,11650.0,-0.0292,-1
1408,2015-06-18,78.03,78.0,78.42,77.42,12270.0,0.0004,1
1409,2015-06-17,78.0,77.67,78.15,77.28,10310.0,0.011000000000000001,1
1410,2015-06-16,77.15,77.0,77.8,76.83,12760.0,-0.0006,-1
1411,2015-06-15,77.2,77.95,77.95,76.03,14730.0,-0.0109,-1
1412,2015-06-12,78.05,79.12,79.12,77.92,15520.0,-0.0409,-1
1413,2015-06-11,81.38,81.55,81.65,81.3,2610.0,0.001,1
1414,2015-06-10,81.3,81.6,81.75,81.2,1950.0,0.0012,1
1415,2015-06-09,81.2,81.62,81.78,81.05,5210.0,-0.0043,-1
1416,2015-06-08,81.55,82.17,82.4,81.45,6010.0,-0.0015,-1
1417,2015-06-05,81.67,82.2,82.78,81.58,6920.0,-0.0064,-1
1418,2015-06-04,82.2,83.3,83.3,82.1,7300.0,-0.016200000000000003,-1
1419,2015-06-03,83.55,84.65,84.65,82.88,8900.0,-0.0109,-1
1420,2015-06-02,84.47,84.28,84.72,83.58,9740.0,-0.0021,-1
1421,2015-06-01,84.65,84.17,84.85,83.75,9810.0,0.0098,1
1422,2015-05-29,83.83,84.38,84.92,82.85,14610.0,-0.0091,-1
1423,2015-05-28,84.6,84.28,85.12,83.38,14600.0,0.0098,1
1424,2015-05-27,83.78,83.5,84.5,83.38,9850.0,0.0073,1
1425,2015-05-26,83.17,83.83,83.83,82.95,7350.0,-0.0066,-1
1426,2015-05-22,83.72,83.95,84.12,83.5,8840.0,-0.0007000000000000001,-1
1427,2015-05-21,83.78,82.25,84.3,81.7,18490.0,0.0149,1
1428,2015-05-20,82.55,82.6,82.85,81.6,9980.0,0.0049,1
1429,2015-05-19,82.15,82.25,83.4,81.3,16180.0,-0.003,-1
