Date,Price,Open,High,Low,Vol.,Change %,direction
2017-04-28,138.0,136.5,138.9,136.275,420.0,0.0177,1
2017-04-27,135.6,132.7,137.0,132.5,2130.0,0.0271,1
2017-04-26,132.025,130.05,132.15,130.0,2220.0,0.0169,1
2017-04-25,129.825,129.45,130.025,129.025,1760.0,0.0064,1
2017-04-24,129.0,129.8,129.825,128.3,2300.0,-0.0062,-1
2017-04-21,129.8,129.9,130.4,129.5,2290.0,0.0014000000000000002,1
2017-04-20,129.625,129.0,130.25,129.0,3970.0,0.013300000000000001,1
2017-04-19,127.925,126.95,128.2,126.875,5780.0,0.0091,1
2017-04-18,126.775,126.75,127.725,126.275,3080.0,0.0028000000000000004,1
2017-04-17,126.425,125.675,126.75,125.55,2770.0,0.0084,1
2017-04-13,125.375,124.2,125.75,123.75,5170.0,0.0095,1
2017-04-12,124.2,123.4,124.8,123.4,4840.0,0.0077,1
2017-04-11,123.25,121.1,123.45,121.1,4570.0,0.0178,1
2017-04-10,121.1,120.7,121.975,120.65,5820.0,0.0087,1
2017-04-07,120.05,118.8,120.475,118.75,13930.0,0.0105,1
2017-04-06,118.8,118.55,119.05,118.175,6080.0,0.0044,1
2017-04-05,118.275,118.0,118.625,117.5,7850.0,0.0004,1
2017-04-04,118.225,119.15,119.15,118.125,9100.0,-0.01,-1
2017-04-03,119.425,119.95,120.325,118.9,8900.0,-0.0044,-1
2017-03-31,119.95,119.55,120.225,119.125,8220.0,-0.0004,-1
2017-03-30,120.0,121.0,121.0,119.525,10870.0,-0.0111,-1
2017-03-29,121.35,120.95,121.75,120.775,9560.0,0.0048,1
2017-03-28,120.775,120.975,121.875,120.6,9580.0,-0.0025,-1
2017-03-27,121.075,121.975,122.075,121.0,12340.0,-0.0084,-1
2017-03-24,122.1,121.95,123.2,121.625,16780.0,0.0027,1
2017-03-23,121.775,122.85,122.9,121.35,15960.0,-0.0055000000000000005,-1
2017-03-22,122.45,120.175,122.9,120.15,33330.0,0.0213,1
2017-03-21,119.9,119.15,120.075,118.5,21960.0,0.0084,1
2017-03-20,118.9,119.35,119.475,118.45,23640.0,-0.0036,-1
2017-03-17,119.325,119.275,119.75,118.65,18910.0,0.001,1
2017-03-16,119.2,118.425,119.5,118.2,28350.0,0.0127,1
2017-03-15,117.7,116.45,118.075,116.2,29000.0,0.0118,1
2017-03-14,116.325,117.675,118.0,116.15,29660.0,-0.0121,-1
2017-03-13,117.75,118.025,118.425,117.575,27700.0,0.0013,1
2017-03-10,117.6,116.675,118.25,116.3,,0.009399999999999999,1
2017-03-09,116.5,117.05,117.3,116.2,35070.0,0.0045000000000000005,1
2017-03-08,115.975,115.5,117.15,115.125,43960.0,0.0054,1
