Price T-1,headline_positiveness,headline_negativeness,Price
431.75,0.0,0.11199999999999999,423.75
423.75,0.046,0.1135,428.0
428.0,0.1972,0.098,419.25
419.25,0.14566666666666667,0.0,421.5
421.5,0.15933333333333333,0.077,427.75
427.75,0.0,0.0,422.12
422.12,0.10466666666666667,0.07433333333333332,424.5
424.5,0.0,0.11199999999999999,422.25
416.0,0.08900000000000001,0.1155,409.12
409.12,0.0,0.21733333333333332,429.5
429.5,0.10728571428571428,0.05714285714285715,434.75
434.75,0.17425000000000002,0.05975,434.38
434.38,0.0975,0.0,438.75
438.75,0.13,0.0,435.25
435.25,0.09375,0.13874999999999998,432.0
432.0,0.0,0.0966,425.5
425.5,0.175,0.05775,421.25
421.25,0.08775,0.07400000000000001,419.0
419.0,0.0,0.052000000000000005,413.25
413.25,0.1326,0.1128,411.25
411.25,0.0,0.1812,417.25
417.25,0.08333333333333333,0.0955,417.75
417.75,0.116,0.16333333333333333,418.0
418.0,0.12066666666666664,0.0,420.75
420.75,0.0,0.05775,420.0
420.0,0.08175,0.14225,423.0
423.0,0.265,0.0,427.0
427.0,0.0,0.14275,424.75
424.75,0.0,0.09233333333333334,422.25
422.25,0.215,0.17533333333333334,427.25
427.25,0.141,0.077,426.75
426.75,0.126,0.0,427.5
427.5,0.0,0.0,434.25
434.25,0.0,0.0,435.0
435.0,0.0,0.14800000000000002,433.5
433.5,0.0,0.077,431.0
431.0,0.0515,0.0795,427.0
427.0,0.1235,0.13624999999999998,431.75
431.75,0.0,0.1436,434.0
434.0,0.05885714285714285,0.029714285714285717,433.75
433.75,0.0482,0.0,420.75
420.75,0.039,0.09625,416.25
416.25,0.05775,0.0,421.5
421.5,0.09933333333333333,0.0,424.75
424.75,0.18166666666666667,0.0,423.25
423.25,0.13266666666666668,0.168,425.5
425.5,0.239,0.0,421.75
421.75,0.0948,0.122,432.5
432.5,0.16325,0.05475,434.25
434.25,0.18100000000000002,0.0,442.25
442.25,0.326,0.0,449.0
451.5,0.0,0.17566666666666667,451.25
451.25,0.0,0.44966666666666666,447.0
447.0,0.117,0.0648,442.0
442.0,0.12625,0.0,446.75
446.75,0.07614285714285715,0.054714285714285715,461.0
461.0,0.0,0.066,456.5
456.5,0.10666666666666667,0.0,449.25
449.25,0.0,0.0,464.25
464.25,0.0,0.0,459.25
459.25,0.0,0.0,454.75
454.75,0.03716666666666667,0.12366666666666665,461.5
461.5,0.09633333333333333,0.06133333333333332,458.0
458.0,0.0,0.14325,449.25
449.25,0.0,0.0556,447.5
447.5,0.06625,0.024375,450.75
450.75,0.3143333333333333,0.0,452.0
452.0,0.07325,0.0,473.75
473.75,0.0,0.0,477.5
477.5,0.031,0.0592,492.5
492.5,0.06833333333333333,0.09866666666666668,516.0
516.0,0.0,0.06475,499.0
499.0,0.0,0.19133333333333336,507.0
507.0,0.0,0.0592,506.0
506.0,0.04616666666666667,0.04616666666666667,497.5
497.5,0.03066666666666666,0.0925,499.25
499.25,0.0,0.1295,490.25
490.25,0.0,0.0,490.0
490.0,0.03925,0.15175,486.25
486.25,0.0,0.0932,489.5
489.5,0.0,0.06475,479.5
479.5,0.0,0.0,468.0
468.0,0.18100000000000002,0.0,452.25
452.25,0.0,0.077,453.25
453.25,0.095,0.04371428571428571,454.25
454.25,0.0,0.3333333333333333,456.5
456.5,0.0,0.08633333333333333,460.0
460.0,0.0365,0.14975,454.25
454.25,0.0,0.16333333333333333,449.0
449.0,0.040777777777777774,0.0,446.5
446.5,0.109,0.0,451.75
451.75,0.0,0.079,448.5
448.5,0.0,0.154,456.5
456.5,0.052333333333333336,0.08616666666666667,457.5
457.5,0.0,0.067,461.0
461.0,0.09125,0.0,472.0
472.0,0.0905,0.06475,491.5
491.5,0.0,0.05775,490.75
490.75,0.0975,0.04725,484.0
484.0,0.04083333333333333,0.08633333333333333,480.5
480.5,0.0,0.154,473.5
473.5,0.0975,0.06475,463.0
463.0,0.0,0.06933333333333333,466.0
466.0,0.0,0.11675,476.5
476.5,0.05966666666666666,0.15566666666666665,476.5
476.5,0.0,0.15566666666666665,463.5
463.5,0.0572,0.1054,461.0
461.0,0.18466666666666667,0.063,473.0
473.0,0.0,0.0,488.25
488.25,0.0,0.0,480.5
480.5,0.07325,0.0,495.0
495.0,0.14933333333333332,0.0,513.0
513.0,0.0,0.0,528.75
528.75,0.0,0.08433333333333333,525.5
525.5,0.102,0.0,536.75
536.75,0.06466666666666666,0.2356666666666667,524.25
522.0,0.0,0.10333333333333332,510.0
510.0,0.11225,0.22399999999999998,514.75
514.75,0.0446,0.0,510.75
510.75,0.085375,0.11225,503.25
503.25,0.0,0.0,497.5
497.5,0.0572,0.0518,491.0
491.0,0.116,0.0,494.0
494.0,0.0962,0.0982,495.75
495.75,0.10333333333333332,0.0,497.5
497.5,0.0,0.08233333333333333,518.25
518.25,0.0,0.0,506.0
506.0,0.0,0.19633333333333333,521.25
521.25,0.06925,0.0,532.0
532.0,0.1155,0.0,529.0
529.0,0.09266666666666667,0.0,544.75
548.0,0.0,0.0612,534.75
534.75,0.0,0.0385,519.75
519.75,0.10333333333333332,0.185,525.0
525.0,0.0,0.34600000000000003,523.0
523.0,0.0,0.0,507.25
507.25,0.0,0.102,509.25
509.25,0.208,0.040999999999999995,520.25
520.25,0.04875,0.1515,529.75
529.75,0.0,0.17066666666666666,523.25
523.25,0.0,0.0,514.75
514.75,0.0368,0.1498,534.5
534.5,0.08120000000000001,0.224,515.75
515.75,0.22375,0.052000000000000005,501.75
501.75,0.0,0.1175,499.75
499.75,0.04766666666666666,0.14333333333333334,489.25
489.25,0.10125,0.0,477.75
477.75,0.08775,0.06475,491.75
491.75,0.0,0.0,496.75
496.75,0.096,0.2375,489.5
489.5,0.16999999999999998,0.05775,491.75
491.75,0.135,0.0,482.5
482.5,0.0612,0.0966,488.5
488.5,0.0,0.04516666666666667,484.75
484.75,0.0,0.1266,502.0
502.0,0.21575,0.0435,481.0
481.0,0.0445,0.0,490.75
490.75,0.13,0.0,503.25
503.25,0.062333333333333324,0.15566666666666665,513.75
513.75,0.1044,0.234,505.0
505.0,0.0,0.11675,488.25
488.25,0.168,0.0568,474.5
474.5,0.06,0.23825,484.5
484.5,0.13266666666666668,0.17900000000000002,497.0
497.0,0.12075,0.1285,491.25
491.25,0.0695,0.0795,498.5
498.5,0.0,0.0,493.25
493.25,0.0,0.0,503.5
503.5,0.0,0.0,515.25
515.5,0.18766666666666665,0.06366666666666666,511.75
511.75,0.0,0.0572,511.5
511.5,0.07371428571428572,0.023857142857142855,544.25
544.25,0.0,0.077,536.0
536.0,0.0,0.0,530.25
530.25,0.16525,0.0,544.0
544.0,0.0,0.11675,554.5
554.5,0.0,0.052000000000000005,559.5
559.5,0.0,0.08866666666666667,563.5
563.5,0.0,0.0,558.75
558.75,0.0474,0.0416,575.25
575.25,0.0,0.0,569.75
569.75,0.0432,0.1512,570.75
570.75,0.08120000000000001,0.1082,564.75
564.75,0.0504,0.0572,547.0
547.0,0.05166666666666666,0.02633333333333333,535.0
535.0,0.12066666666666664,0.09866666666666668,541.0
541.0,0.192,0.0,532.25
532.25,0.059000000000000004,0.0495,542.5
542.5,0.0,0.13899999999999998,560.0
560.0,0.13820000000000002,0.0692,543.25
543.25,0.0,0.25566666666666665,526.25
526.25,0.03875,0.21600000000000005,531.25
531.25,0.0572,0.1008,521.75
521.75,0.0504,0.1964,513.5
513.5,0.0795,0.1295,522.75
522.75,0.0,0.0,522.5
522.5,0.0,0.06475,546.0
546.0,0.12879999999999994,0.0,535.75
535.75,0.0,0.22399999999999998,546.5
538.75,0.1116,0.14279999999999998,530.25
530.25,0.0,0.13533333333333333,522.25
522.25,0.0,0.0,513.25
513.25,0.0,0.0,513.0
513.25,0.0,0.20466666666666666,529.5
529.5,0.0,0.07316666666666667,520.25
520.25,0.0,0.08633333333333333,505.75
505.75,0.0985,0.02666666666666667,496.75
496.75,0.0,0.14633333333333334,511.75
513.75,0.111,0.152,508.25
508.25,0.0,0.0,511.0
511.0,0.034166666666666665,0.0,523.25
523.25,0.0,0.077,521.0
521.0,0.0,0.2406666666666667,522.5
521.25,0.09133333333333334,0.0,524.75
524.75,0.0,0.0,522.0
522.0,0.0,0.11125,518.0
518.0,0.04428571428571428,0.037000000000000005,512.25
512.25,0.09266666666666667,0.09233333333333334,510.5
512.25,0.07366666666666667,0.12300000000000001,510.5
510.5,0.0395,0.028333333333333332,522.25
522.25,0.0476,0.0964,516.25
516.25,0.16025,0.0475,517.25
517.25,0.0,0.16333333333333333,523.0
524.25,0.0,0.185,513.0
513.0,0.06933333333333333,0.08633333333333333,516.25
516.25,0.035,0.14325,510.5
510.5,0.1496,0.0982,507.75
507.75,0.0,0.0,517.75
518.75,0.08233333333333333,0.19166666666666665,525.25
525.25,0.10514285714285714,0.038285714285714284,521.25
521.25,0.0434,0.1598,515.5
515.5,0.0,0.2015,513.0
513.0,0.27699999999999997,0.0,514.0
508.5,0.0,0.12733333333333333,510.5
510.5,0.0,0.218,500.25
500.25,0.0,0.114,487.0
487.0,0.13266666666666668,0.20466666666666666,504.75
511.0,0.05325,0.185,505.5
505.5,0.135,0.09766666666666668,499.25
499.25,0.06375,0.07325,500.75
500.75,0.25825,0.0345,508.75
508.75,0.08866666666666667,0.0,508.5
508.5,0.0665,0.093,506.75
506.75,0.0,0.13774999999999998,511.25
511.25,0.0,0.1682,509.5
509.5,0.12075,0.06475,507.25
507.25,0.0,0.116,502.25
502.25,0.051,0.19399999999999998,518.75
518.75,0.17600000000000002,0.0,506.5
506.5,0.1268,0.0,503.75
503.75,0.077,0.08633333333333333,505.5
505.5,0.0,0.16566666666666666,506.75
506.75,0.159,0.0,498.0
498.0,0.0,0.0,500.75
500.75,0.0,0.0,498.0
498.0,0.0772,0.1754,499.75
499.75,0.0,0.052000000000000005,513.5
513.5,0.1215,0.0,506.5
506.5,0.1,0.1104,511.25
511.25,0.10433333333333332,0.055,507.75
507.75,0.22233333333333336,0.065,515.5
515.5,0.0572,0.1848,519.25
519.25,0.0,0.551,523.0
523.0,0.15339999999999998,0.1974,518.0
518.0,0.2843333333333333,0.0,516.0
516.0,0.10825,0.21225,531.75
531.0,0.04883333333333333,0.0385,524.5
524.5,0.1725,0.0,521.25
521.25,0.0,0.2386666666666667,526.0
526.0,0.0,0.15066666666666667,536.0
536.0,0.0,0.1265,530.0
530.0,0.0,0.0814,535.0
535.0,0.0,0.14466666666666667,532.25
532.25,0.0,0.134,524.0
524.0,0.0,0.08633333333333333,522.5
522.5,0.09375,0.0,513.75
511.0,0.0,0.13574999999999998,516.0
516.0,0.234,0.09766666666666668,512.25
512.25,0.175,0.047,511.0
511.0,0.0,0.05125,511.25
511.25,0.2735,0.09125,503.0
503.0,0.0,0.0,506.5
506.5,0.113,0.04725,513.75
513.75,0.0,0.0,516.25
518.5,0.111,0.073,517.0
517.0,0.04725,0.04725,518.0
518.0,0.0835,0.1295,520.25
520.25,0.12066666666666664,0.0,513.25
513.25,0.0,0.17266666666666666,519.88
519.88,0.0,0.22033333333333333,514.25
514.25,0.109,0.0,509.75
509.75,0.12066666666666664,0.0,511.0
511.0,0.18466666666666667,0.084,519.5
519.5,0.0,0.0,516.88
517.0,0.111,0.08233333333333333,522.5
522.5,0.02775,0.094,527.0
527.0,0.0,0.153,521.25
521.25,0.09675,0.1495,520.88
518.5,0.05566666666666667,0.18433333333333327,518.0
518.0,0.1376,0.0,513.75
513.75,0.05775,0.14375,517.75
517.75,0.187,0.06366666666666666,516.5
516.5,0.0,0.14800000000000002,524.38
524.5,0.0,0.08633333333333333,525.25
525.25,0.0,0.0,527.5
527.5,0.0442,0.2408,524.25
524.25,0.03925,0.0,512.75
512.75,0.0,0.2253333333333333,517.88
517.5,0.222,0.09766666666666668,518.25
518.25,0.0,0.0,520.0
520.0,0.03725,0.21775,521.5
521.5,0.0,0.0,507.25
507.25,0.1235,0.05775,503.38
503.75,0.135,0.08633333333333333,489.0
489.0,0.08325,0.0,479.75
479.75,0.09533333333333333,0.0,487.0
487.0,0.24600000000000002,0.077,484.88
484.88,0.1025,0.09699999999999999,472.25
472.25,0.0,0.0,467.75
467.75,0.1145,0.1735,467.0
467.0,0.2346,0.055400000000000005,458.75
458.75,0.109,0.0,457.12
457.12,0.10125,0.0,455.5
455.5,0.0,0.17233333333333334,464.0
464.0,0.19375,0.0585,449.75
449.75,0.13025,0.0,438.0
438.0,0.06425,0.05775,438.38
440.25,0.0,0.0,427.75
427.75,0.0,0.12583333333333332,452.25
452.25,0.0412,0.0586,447.5
447.5,0.0,0.0,452.25
452.25,0.0,0.09866666666666668,460.12
460.12,0.08175,0.1545,457.25
457.25,0.22266666666666668,0.0,456.5
456.5,0.0,0.13033333333333333,464.5
464.5,0.2743333333333333,0.0,465.0
465.0,0.0,0.0,464.88
464.5,0.0,0.2753333333333333,469.0
469.0,0.14433333333333334,0.061,469.75
469.75,0.08525,0.05775,469.5
469.5,0.0,0.08914285714285715,463.75
463.75,0.15066666666666667,0.0,459.38
458.5,0.1345,0.19025,462.75
462.75,0.10125,0.04725,464.0
464.0,0.0,0.07400000000000001,471.25
471.25,0.13325,0.2965,470.75
470.75,0.0,0.179,467.62
468.75,0.0395,0.19616666666666668,463.75
463.75,0.0,0.034666666666666665,459.0
459.0,0.07033333333333333,0.05466666666666667,457.75
457.75,0.0,0.1662,461.75
461.75,0.0472,0.18899999999999997,464.5
464.88,0.13733333333333336,0.09766666666666668,459.5
459.5,0.0,0.18166666666666664,445.0
445.0,0.14620000000000002,0.1562,447.5
447.5,0.406,0.0,445.25
445.25,0.07333333333333332,0.153,445.5
444.88,0.03675,0.185,435.75
435.75,0.0,0.0,437.75
437.75,0.0654,0.0834,431.62
431.62,0.1105,0.1055,434.0
434.0,0.0908,0.1262,434.88
434.88,0.0,0.17600000000000002,434.0
434.0,0.0,0.0765,429.0
429.0,0.07400000000000001,0.033,436.5
436.5,0.0,0.157,444.75
444.75,0.2253333333333333,0.14633333333333334,437.75
432.62,0.0824,0.1486,437.75
437.75,0.0,0.0815,440.75
440.75,0.0478,0.1534,437.75
437.75,0.11966666666666664,0.0,429.0
429.0,0.0,0.0815,424.38
423.62,0.23425,0.12425,436.25
436.25,0.08775,0.0,450.5
450.5,0.08616666666666667,0.02716666666666667,448.5
448.5,0.0,0.0718,468.0
468.0,0.13366666666666668,0.079,463.12
466.75,0.07039999999999999,0.1384,480.5
480.5,0.0,0.0,476.0
476.0,0.037000000000000005,0.128,472.25
472.25,0.0,0.0,469.25
469.25,0.0,0.0,490.38
486.25,0.0,0.16533333333333333,503.5
514.0,0.0,0.0,504.88
504.88,0.135,0.08233333333333333,520.25
520.25,0.0,0.14,505.75
505.75,0.0,0.192,492.25
492.25,0.0,0.18725,511.75
511.75,0.18866666666666668,0.08266666666666668,503.25
505.0,0.14400000000000002,0.11025,507.0
507.0,0.10016666666666668,0.04066666666666666,518.25
518.25,0.0,0.0588,526.5
526.5,0.0,0.0,536.25
536.25,0.10333333333333332,0.0,539.5
537.75,0.09375,0.11575,539.0
539.0,0.121,0.1084,531.0
531.0,0.0,0.0,521.5
521.5,0.0,0.08783333333333332,527.0
527.0,0.0,0.0,526.0
526.0,0.234,0.0396,542.75
542.75,0.0,0.14,539.75
539.75,0.0,0.126,546.25
546.25,0.0,0.0416,546.25
546.25,0.047,0.12025,526.0
526.0,0.0715,0.06475,511.0
511.0,0.0,0.0,503.0
503.0,0.04883333333333333,0.11566666666666665,513.88
513.88,0.15533333333333335,0.0,516.88
516.88,0.104,0.0846,511.25
511.25,0.0,0.1835,502.25
502.25,0.1954,0.15699999999999995,504.5
504.5,0.1504,0.1112,520.75
520.75,0.07966666666666666,0.09233333333333334,523.38
523.38,0.277,0.27133333333333337,509.0
509.0,0.10866666666666668,0.08633333333333333,507.5
507.5,0.0,0.3636666666666665,505.25
505.25,0.0,0.08775,493.75
493.75,0.0,0.377,503.12
503.12,0.135,0.0,487.75
487.75,0.21899999999999997,0.0,487.0
487.0,0.1512,0.1004,497.0
497.0,0.07239999999999999,0.0,500.25
500.25,0.08033333333333333,0.0,495.88
495.88,0.181,0.06033333333333332,502.5
502.5,0.0475,0.14225,496.5
496.5,0.0,0.21775,486.5
486.5,0.0,0.0,479.25
479.25,0.0,0.0,490.88
490.88,0.07400000000000001,0.2532,494.0
494.0,0.0,0.06475,484.5
484.5,0.0556,0.0,489.75
489.75,0.10125,0.162,498.25
498.25,0.06925,0.29575,500.12
500.12,0.0,0.0,472.5
472.5,0.1055,0.07325,472.75
472.75,0.07239999999999999,0.0,474.75
474.75,0.125,0.0,469.75
469.75,0.0,0.2226,470.38
470.38,0.10125,0.052000000000000005,464.5
464.5,0.28600000000000003,0.06566666666666666,458.75
458.75,0.063,0.07875,462.75
462.75,0.0,0.16333333333333333,467.0
467.0,0.10133333333333333,0.0,475.12
475.12,0.4085,0.0,474.75
474.75,0.20275,0.0,477.75
477.75,0.0,0.2705,475.75
475.75,0.0,0.0,472.75
472.75,0.0,0.36200000000000004,461.38
461.38,0.0,0.077,454.25
454.25,0.0,0.13899999999999998,460.5
460.5,0.0,0.1515,467.0
467.0,0.0,0.0,462.62
462.25,0.154,0.053,474.75
474.75,0.135,0.06566666666666666,482.75
482.75,0.075,0.0,476.5
476.5,0.0,0.05266666666666667,484.0
484.0,0.0,0.201,482.62
482.62,0.2008,0.1944,488.5
488.5,0.0796,0.0934,485.0
485.0,0.13375,0.09725,489.5
489.5,0.0,0.08633333333333333,487.0
487.0,0.0,0.05,484.5
484.5,0.2403333333333333,0.0,481.5
481.5,0.0,0.0,481.0
481.0,0.087,0.0,477.75
477.75,0.0776,0.0982,485.75
485.75,0.0,0.0,486.75
486.75,0.14033333333333334,0.0,495.5
495.5,0.0,0.2075,497.25
497.25,0.0334,0.0,488.25
488.25,0.0,0.16399999999999998,488.75
488.75,0.0,0.0,490.88
489.88,0.1634,0.0872,489.75
489.75,0.08233333333333333,0.0,500.5
500.5,0.0,0.1444,501.25
501.25,0.1592,0.0,491.25
491.25,0.109,0.0,509.62
507.75,0.06925,0.19025,511.0
511.0,0.0,0.10775,507.25
507.25,0.0995,0.0,514.25
514.25,0.0,0.06475,525.0
525.0,0.0,0.3103333333333333,530.75
530.75,0.12516666666666668,0.039,524.25
524.25,0.0745,0.07400000000000001,517.5
517.5,0.13524999999999998,0.0,521.5
521.5,0.0,0.08633333333333333,517.0
517.0,0.159,0.0,516.38
516.38,0.08975,0.06475,512.75
512.75,0.0,0.0,511.5
511.5,0.0565,0.149,509.75
509.75,0.0,0.06933333333333333,508.75
508.75,0.0,0.195,514.75
514.25,0.12266666666666665,0.15666666666666665,510.25
510.25,0.0,0.07400000000000001,515.5
515.5,0.0608,0.1934,517.0
517.0,0.0,0.1688,512.5
512.5,0.0,0.25075,510.0
510.0,0.0,0.0,506.5
506.5,0.0,0.11325,516.5
516.5,0.0,0.11966666666666664,508.75
508.75,0.0825,0.09716666666666668,507.5
507.5,0.0,0.19533333333333333,502.62
502.62,0.116,0.09233333333333334,507.25
507.25,0.0,0.16333333333333333,511.5
511.5,0.081,0.124,514.75
514.75,0.0,0.0,508.25
508.25,0.109,0.0,514.12
517.5,0.063,0.1814,532.0
532.0,0.2042,0.1326,530.75
530.75,0.0,0.1575,526.12
526.12,0.0,0.19433333333333333,542.12
542.38,0.109,0.08033333333333333,537.75
537.75,0.0,0.0536,525.38
525.38,0.0,0.0,527.75
527.75,0.0,0.0,523.75
523.75,0.07200000000000001,0.13,524.75
